CODFILIAL,CHAPA,NOME,FUNCAO,CNES,SECAO,DATAADMISSAO,SITUAÇÃO RM,HORÁRIO,MOTIVOADMISSAO,FILIAL,CARGAMENSAL,CARGASEMANAL,LICINICIO,LICFIM,STATUS,DATADEMISSAO
40,40005934,STEPHINE DAVY,TÉCNICO FARMÁCIA,PERTENCE A EQUIPE MÍNIMA,UBS CIDADE PATRIARCA,2023-11-21,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-06,2024-08-06,Af.Previdência,
40,40005935,ETHEL ZAPATER,TÉCNICO FARMÁCIA,PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2023-11-21,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005936,KELSEY SCIUSSCIETTO,FARMACÊUTICO,PERTENCE A EQUIPE MÍNIMA,UBS CIDADE PATRIARCA,2023-11-21,Ativo,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-27,2024-08-30,Atestado,
40,40005937,LINN CORWOOD,TÉCNICO DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-11-21,Ativo,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-12,2024-08-12,Atestado,
40,40005937,LINN CORWOOD,TÉCNICO DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-11-21,Ativo,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-16,2024-08-18,Af.Previdência,
40,40005937,LINN CORWOOD,TÉCNICO DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-11-21,Ativo,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-29,2024-08-29,Af.Previdência,
40,40005938,LUELLA ILCHENKO,TÉCNICO DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-11-21,Ativo,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005941,RODOLPH NOVOTNA,AUXILIAR ADMINISTRATIVO II,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-11-21,Ativo,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-19,2024-08-19,Af.Previdência,
40,40005942,QUINTINA ATMORE,AUXILIAR ADMINISTRATIVO II,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-11-21,Ativo,"06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA_x000D_
",REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005943,CLOVIS BAVERSTOCK,AUXILIAR DE SAÚDE BUCAL,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM MARINGÁ,2023-11-21,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40005944,ADELICE KARPPI,TÉCNICO FARMÁCIA,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-11-21,Ativo,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005945,YVONNE ROUNDTREE,MÉDICO NEUROLOGISTA INFANTIL - HC,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-11-21,Demitido,HOR SEG E TER 07:00 12:00 13:00 15:00,AUMENTO DE QUADRO,40-PENHA,80,16,,,Demitidos,13/08/2024
40,40005946,ELOISA PAWELSKI,PSICÓLOGO,NÃO PERTENCE A EQUIPE MÍNIMA,CAPS ALCOOL E DROGAS II CANGAIBA,2021-09-01,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-07-15,2024-08-03,Férias,
40,40005946,ELOISA PAWELSKI,PSICÓLOGO,NÃO PERTENCE A EQUIPE MÍNIMA,CAPS ALCOOL E DROGAS II CANGAIBA,2021-09-01,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-30,2024-08-30,Af.Previdência,
40,40005947,GOLDARINA RIDEWOOD,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2020-08-03,Ativo,14:00 - 17:00 - 17:15 - 20:15 (SEG A DOM) - CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005948,ELSE DE ROECK,MÉDICO GENERALISTA,PERTENCE A EQUIPE MÍNIMA,UBS DR. ANTONIO P. F. VILALLOBO,2022-01-05,Ativo,SEG A QUI - 08:00 12:00 13:00 19:00,REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-28,2024-08-29,Af.Previdência,
40,40005950,MAURE CASO,GERENTE DE UNIDADE DE SAÚDE I,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA ARICANDUVA,2020-12-14,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40005952,FEDERICO AGIRRE,TÉCNICO DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-12-04,Af.Ac.Trabalho,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-05,2024-08-19,Af.Previdência,
40,40005952,FEDERICO AGIRRE,TÉCNICO DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-12-04,Af.Ac.Trabalho,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-20,,Af.Ac.Trabalho,
40,40005953,BENEDICT ABELS,AUXILIAR DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2023-12-04,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-03,2024-08-16,Atestado,
40,40005953,BENEDICT ABELS,AUXILIAR DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2023-12-04,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-22,2024-08-22,Af.Previdência,
40,40005954,JUD ALLPRESS,TÉCNICO DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-12-04,Ativo,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-15,2024-08-17,Atestado,
40,40005958,WINIFIELD GOOCH,TÉCNICO FARMÁCIA,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO FRANCISCO,2023-12-04,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40005959,BRIETTA HOWFORD,AUXILIAR ADMINISTRATIVO II,PERTENCE A EQUIPE MÍNIMA,UBS VILA ESPERANÇA - DR. CASSIO BITTENCOURT FILHO,2023-12-04,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40005961,ADENA BOYES,FISIOTERAPEUTA,PERTENCE A EQUIPE MÍNIMA,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,2023-12-04,Ativo,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-07-02,2024-08-13,Af.Previdência,
40,40005962,ETAN WHEATLEY,FISIOTERAPEUTA,PERTENCE A EQUIPE MÍNIMA,CER PARQUE ARTHUR ALVIM,2023-12-04,Demitido,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,150,30,,,Demitidos,15/08/2024
40,40005963,LINNIE MESSINGHAM,AUXILIAR ADMINISTRATIVO II,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-12-04,Demitido,"06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA_x000D_
",REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Atestado,16/08/2024
40,40005963,LINNIE MESSINGHAM,AUXILIAR ADMINISTRATIVO II,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-12-04,Demitido,"06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA_x000D_
",REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-03,2024-08-05,Atestado,
40,40005963,LINNIE MESSINGHAM,AUXILIAR ADMINISTRATIVO II,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-12-04,Demitido,"06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA_x000D_
",REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-06,2024-08-09,Atestado,
40,40005963,LINNIE MESSINGHAM,AUXILIAR ADMINISTRATIVO II,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-12-04,Demitido,"06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA_x000D_
",REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-09-04,2024-09-04,Demitidos,
40,40005964,ALICEA HEANEY,TÉCNICO FARMÁCIA,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO FRANCISCO,2023-12-04,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-07-31,2024-08-04,Af.Previdência,
40,40005964,ALICEA HEANEY,TÉCNICO FARMÁCIA,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO FRANCISCO,2023-12-04,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-30,2024-08-30,Atestado,
40,40005965,BLANCH IZAKSON,AGENTE REDUTOR DE DANOS,PERTENCE A EQUIPE MÍNIMA,UAA - MASCULINA PENHA,2023-12-04,Ativo,18:00 - 00:00 - 01:00 - 06:00 (ESCALA 12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-14,2024-08-14,Af.Previdência,
40,40005966,KORNEY PALLESEN,ENFERMEIRO,PERTENCE A EQUIPE MÍNIMA,UBS VILA ARICANDUVA,2023-12-04,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40005967,NEIL BUDIBENT,TÉCNICO DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-12-04,Ativo,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005968,TERREL NERGER,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,UBS ENGENHEIRO TRINDADE,2023-12-04,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-26,2024-08-26,Af.Previdência,
40,40005968,TERREL NERGER,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,UBS ENGENHEIRO TRINDADE,2023-12-04,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-29,2024-08-30,Af.Previdência,
40,40005970,ADE BENOI,AUXILIAR ADMINISTRATIVO II,PERTENCE A EQUIPE MÍNIMA,AMA VILA SILVIA,2023-12-04,Ativo,12:45 - 16:00 - 16:15 - 19:00   (SEG A SAB)_x000D_,REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-09,2024-08-09,Atestado,
40,40005972,REETA HAYTHORNE,AUXILIAR ADMINISTRATIVO II,PERTENCE A EQUIPE MÍNIMA,UBS PARQUE ARTHUR ALVIM,2023-12-04,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,,,Ativo,
40,40005974,HARRIET SMEWINGS,AUXILIAR ADMINISTRATIVO II,,UBS PARQUE ARTHUR ALVIM,2023-12-04,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,,,Ativo,
40,40005982,RENATO VAISSIERE,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,AMA CANGAÍBA - DR. CARLOS GENTILE DE MELLO,2023-12-11,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-26,2024-08-27,Af.Previdência,
40,40005983,HADLEE CURMAN,AUXILIAR DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,UBS PARQUE ARTHUR ALVIM,2023-12-11,Ativo,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,150,30,,,Ativo,
40,40005984,ROANNE JEANIN,AUXILIAR DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,UBS PARQUE ARTHUR ALVIM,2023-12-11,Ativo,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,150,30,,,Ativo,
40,40005987,DOMINIQUE MCCOTTER,DENTISTA CLÍNICO,PERTENCE A EQUIPE MÍNIMA,UBS PARQUE ARTHUR ALVIM,2023-12-11,Ativo,15:00 - 19:00 (SEG. A SEX.),AUMENTO DE QUADRO,40-PENHA,100,20,2024-08-22,2024-08-23,Af.Previdência,
40,40005987,DOMINIQUE MCCOTTER,DENTISTA CLÍNICO,PERTENCE A EQUIPE MÍNIMA,UBS PARQUE ARTHUR ALVIM,2023-12-11,Ativo,15:00 - 19:00 (SEG. A SEX.),AUMENTO DE QUADRO,40-PENHA,100,20,2024-08-26,2024-08-26,Atestado,
40,40005987,DOMINIQUE MCCOTTER,DENTISTA CLÍNICO,PERTENCE A EQUIPE MÍNIMA,UBS PARQUE ARTHUR ALVIM,2023-12-11,Ativo,15:00 - 19:00 (SEG. A SEX.),AUMENTO DE QUADRO,40-PENHA,100,20,2024-08-30,2024-08-30,Af.Previdência,
40,40005989,ROMA HUGNIN,DENTISTA CLÍNICO,PERTENCE A EQUIPE MÍNIMA,UBS CANGAÍBA - DR. CARLOS GENTILE DE MELLO,2023-12-11,Ativo,15:00 - 19:00 (SEG. A SEX.),AUMENTO DE QUADRO,40-PENHA,100,20,,,Ativo,
40,40005990,ROXANE ISKOWER,FARMACÊUTICO,PERTENCE A EQUIPE MÍNIMA,UBS PARQUE ARTHUR ALVIM,2023-12-11,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,2024-08-16,2024-08-20,Atestado,
40,40005991,KELLEY GARRIQUE,TÉCNICO FARMÁCIA,PERTENCE A EQUIPE MÍNIMA,UBS PARQUE ARTHUR ALVIM,2023-12-11,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,,,Ativo,
40,40005992,JOB DOCKERY,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-12-11,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,,,Ativo,
40,40005994,KAIA DAWKINS,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,UBS PADRE MANOEL DA NÓBREGA,2023-12-11,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-19,2024-08-19,Atestado,
40,40005995,BRADAN CRUIKSHANK,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2023-12-11,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,,,Ativo,
40,40005996,MARITA DORRAN,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,UBS JOSÉ DE ANCHIETA,2023-12-11,Ativo,11:00 - 14:00 - 14:15 - 17:00 (SEG. A SEX.) - APRENDIZ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,,,Ativo,
40,40005997,BAILEY CHICK,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,UBS CHÁCARA CRUZEIRO DO SUL,2023-12-11,Ativo,SEG A SEX - 07:00 10:00 10:15 13:00,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-21,2024-08-22,Af.Previdência,
40,40005998,SABA MCELHARGY,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO NICOLAU,2023-12-11,Ativo,11:00 - 14:00 - 14:15 - 17:00 (SEG. A SEX.) - APRENDIZ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-05,2024-08-08,Af.Previdência,
40,40005998,SABA MCELHARGY,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO NICOLAU,2023-12-11,Ativo,11:00 - 14:00 - 14:15 - 17:00 (SEG. A SEX.) - APRENDIZ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-27,2024-09-02,Af.Previdência,
40,40005999,MADELON BURCHNALL,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,UBS VILA SILVIA,2023-12-11,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-09,2024-08-09,Af.Previdência,
40,40006000,EVELIN CASTELLANI,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,UBS DR. ANTONIO P. F. VILALLOBO,2023-12-11,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,,,Ativo,
40,40006001,THADEUS AIZLEWOOD,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,AMA CHÁCARA CRUZEIRO DO SUL,2023-12-11,Ativo,SEG A SEX - 07:00 10:00 10:15 13:00,REPOSIÇÃO DE VAGA,40-PENHA,150,30,,,Ativo,
40,40006002,LORNA MEEGAN,OFICINEIRO,PERTENCE A EQUIPE MÍNIMA,CAPS INFANTO-JUVENIL III PENHA,2023-12-11,Ativo,08:00 - 10:00 - 10:15 - 14:15 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-07-31,2024-08-01,Af.Previdência,
40,40006003,EGOR DE'ATH,MÉDICO PSIQUIATRA,PERTENCE A EQUIPE MÍNIMA,UBS VILA ARICANDUVA,2023-12-11,Ativo,SEG E QUA - 08:00 11:00 11:15 13:15/ TER E QUI - 08:00 13:00 14:00 19:00,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-08,2024-08-09,Af.Previdência,
40,40006003,EGOR DE'ATH,MÉDICO PSIQUIATRA,PERTENCE A EQUIPE MÍNIMA,UBS VILA ARICANDUVA,2023-12-11,Ativo,SEG E QUA - 08:00 11:00 11:15 13:15/ TER E QUI - 08:00 13:00 14:00 19:00,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-29,2024-08-29,Atestado,
40,40006004,CAROLYNN RAGGITT,ENFERMEIRO,PERTENCE A EQUIPE MÍNIMA,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,2023-12-11,Ativo,06:30 - 11:00 - 12:00 - 15:30 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40006010,GENOVERA EARNEY,TÉCNICO FARMÁCIA,NÃO PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2023-11-06,Ativo,19:00 - 01:00 - 02:00 - 07:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40006012,GIBB ECCLESHALL,TÉCNICO DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-12-26,Ativo,13:00 - 16:00 - 16:15 - 19:15   (SEG A SAB),REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-08,2024-08-11,Af.Previdência,
40,40006013,DARYLE DU FRAY,TÉCNICO DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-12-26,Ativo,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40006014,SANDY MCKEAVENEY,AUXILIAR DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,UBS CIDADE PATRIARCA,2023-12-26,Ativo,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),REPOSIÇÃO DE VAGA,40-PENHA,150,30,,,Ativo,
40,40006016,FLORINA GODAR,FISIOTERAPEUTA,PERTENCE A EQUIPE MÍNIMA,UBS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2023-12-26,Ativo,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,150,30,,,Ativo,
40,40006017,SOLLIE BALDREE,NUTRICIONISTA,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO FRANCISCO,2023-12-26,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40006019,BEARNARD BRAGGE,FISIOTERAPEUTA,PERTENCE A EQUIPE MÍNIMA,UBS VILA ESPERANÇA - DR. CASSIO BITTENCOURT FILHO,2023-12-26,Ativo,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,150,30,,,Ativo,
40,40006020,ORLAND DUBS,TÉCNICO DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-12-26,Ativo,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40006021,DURANTE BTHAM,ACOMPANHANTE COMUNITÁRIO - PAI,PERTENCE A EQUIPE MÍNIMA,UBS VILA GRANADA - DR. ALFREDO FERREIRA PAULINO FILHO P.A.I,2023-12-26,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40006023,KERRIN BEHRENS,AUXILIAR DE SAÚDE BUCAL,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO NICOLAU,2023-12-26,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40006024,TOMMY PIEGROME,TÉCNICO DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,UBS JARDIM MARINGÁ,2021-05-03,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40006025,CARLA CHERRY,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,2023-02-06,Ativo,09:30 - 13:00 - 14:00 - 18:30 (SEG A SEX),COBERTURA DE AFASTADO,40-PENHA,200,40,,,Ativo,
40,40006027,KONRAD MATTISSON,EDUCADOR FÍSICO,PERTENCE A EQUIPE MÍNIMA,UBS VILA ESPERANÇA - DR. CASSIO BITTENCOURT FILHO,2022-03-01,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,2024-08-12,2024-08-26,Férias,
40,40006028,CODEE PAGGITT,COORDENADOR DE INTERLOCUÇÃO MÉDICA,NÃO PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2018-12-18,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40006029,TANIA BIGNOLD,AUXILIAR DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,AMA MAURICE PATE,2023-12-26,Ativo,13:00 - 16:00 - 16:15 - 19:15   (SEG A SAB),TRANSFERÊNCIA,40-PENHA,180,36,2024-08-05,2024-08-05,Af.Previdência,
40,40006031,CHANDLER VASYAEV,TÉCNICO FARMÁCIA,NÃO PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2024-01-08,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),COBERTURA DE AFASTADO,40-PENHA,180,36,,,Ativo,
40,40006032,MELISANDRA HABIN,TÉCNICO DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2024-01-08,Demitido,13:00-16:00-16:15-19:15 (6X1),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Demitidos,15/08/2024
40,40006033,BETTY CLEWES,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,UBS CANGAÍBA - DR. CARLOS GENTILE DE MELLO,2024-01-08,Ativo,11:00 - 14:00 - 14:15 - 17:00 (SEG. A SEX.) - APRENDIZ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,,,Ativo,
40,40006034,HILDY PABEL,AUXILIAR DE SAÚDE BUCAL,PERTENCE A EQUIPE MÍNIMA,UBS EMILIO SANTIAGO,2024-01-11,Licença Mater.,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-06-21,2025-04-16,Licença Mater.,
40,40006035,TORY LEFTBRIDGE,APRENDIZ,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO NICOLAU,2024-01-08,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-13,2024-08-14,Atestado,
40,40006036,IVORY PANTRY,DENTISTA CLÍNICO,PERTENCE A EQUIPE MÍNIMA,UBS PARQUE ARTHUR ALVIM,2024-01-08,Ativo,07:00 - 11:00  (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,100,20,,,Ativo,
