rel_2141_CNES,rel_2141_UNIDADE,rel_2141_NOME,rel_2141_CARGO,rel_2141_DT_ADMISSAO,rel_2141_DT_DEMISSAO,rel_2141_prof_ID,rel_2141_HORARIO,rel_2141_JORNADA,rel_2141_STATUS,LEGAL_ABSENCES
3382613,CEO II PENHA - CENTRO DE ESPECIALIDADES,AGRETHA DURRELL,AUXILIAR ADMINISTRATIVO,2024-01-22,,40006088,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Atestado: 28/08/2024 a 29/08/2024
6592899,P.A.I AMA/UBS INTEGRADA VILA SILVIA,GARRY LAFLIN,ACOMPANHANTE COMUNITARIO,2024-01-22,,40006092,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 22/08/2024 a 23/08/2024
6592899,P.A.I AMA/UBS INTEGRADA VILA SILVIA,BEV ROSTEN,ACOMPANHANTE COMUNITARIO,2024-01-22,,40006094,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
6592899,P.A.I AMA/UBS INTEGRADA VILA SILVIA,KELE PUVIA,ACOMPANHANTE COMUNITARIO,2024-01-22,,40006097,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
6592899,P.A.I AMA/UBS INTEGRADA VILA SILVIA,CARITA WORGEN,ACOMPANHANTE COMUNITARIO,2024-01-22,,40006098,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
6194990,UBS CHACARA CRUZEIRO DO SUL,SAIDEE ROWENA,AGENTE COMUNITARIO DE SAUDE,2024-01-22,,40006099,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
6592899,P.A.I AMA/UBS INTEGRADA VILA SILVIA,JORRIE RENE,ACOMPANHANTE COMUNITARIO,2024-01-22,,40006100,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
3382613,CEO II PENHA - CENTRO DE ESPECIALIDADES,DARA GIPP,AUXILIAR ADMINISTRATIVO,2024-01-22,,40006101,06:30 - 11:00 - 12:00 - 15:30 (SEG A SEX),40,Ativo,
3304566,UAA - MASCULINA PENHA,KORIE HUGLIN,AGENTE REDUTOR DE DANOS,2024-01-22,,40006106,06:00 - 11:00 - 12:00 - 18:00 (12X36),36,Ativo,
2751933,HOSPITAL DIA PENHA,JOYOUS HARTRIDGE,COORDENADOR DE INTERLOCUCAO MEDICA,2024-01-22,,40006107,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
7270941,UBS JARDIM MARINGA,NORINE DECOURCY,TECNICO DE ENFERMAGEM,2020-11-16,,40006108,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
2788888,UBS EMILIO SANTIAGO,VITTORIO KOROUS,AUXILIAR ADMINISTRATIVO,2024-02-05,,40006110,06:45 - 11:00 - 12:00 - 15:45 (SEG A SEX),40,Ativo,
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,TONY SURMAN,ENFERMEIRO,2024-02-05,,40006111,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Ativo,
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,PATIN MARVIN,AUXILIAR ADMINISTRATIVO,2024-02-05,,40006112,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
6592899,P.A.I AMA/UBS INTEGRADA VILA SILVIA,KENDAL ABDEE,ACOMPANHANTE COMUNITARIO,2024-02-05,,40006114,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 03/09/2024 a 07/09/2024
6592899,P.A.I AMA/UBS INTEGRADA VILA SILVIA,VONNIE OXENFORD,ACOMPANHANTE COMUNITARIO,2022-01-03,,40006116,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Férias: 05/08/2024 a 03/09/2024
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,PIER DEVINE,MEDICO CLINICO GERAL,2024-02-05,,40006117,SEG E TER - 07:00 12:00 13:00 18:00,20,Ativo,
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,KARLEN CRISTOFOLO,MEDICO GENERALISTA,2024-02-05,,40006119,08:00 - 13:00 - 14:00 - 19:00 (TER. A SEX.),40,Ativo,
2751933,HOSPITAL DIA PENHA,LUCE FERRONIER,TECNICO DE ENFERMAGEM,2024-02-05,,40006120,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Af.Previdência,Af.Previdência: A partir de 10/07/2024
2786729,UBS A. E. DE CARVALHO,SHELIA CICCHILLO,EDUCADOR FISICO,2019-11-11,,40006121,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2042827,AMA JARDIM NORDESTE - 24 HS,MAC HALLAM,AUXILIAR ADMINISTRATIVO,2024-02-19,,40006122,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2042827,AMA JARDIM NORDESTE - 24 HS,AHMAD LEFWICH,AUXILIAR ADMINISTRATIVO,2024-02-19,,40006123,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,Atestado: 05/08/2024 a 06/08/2024
7641974,CER III PENHA,TAD PETRULIS,TERAPEUTA OCUPACIONAL,2024-02-19,,40006125,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,Atestado: 01/08/2024 a 02/08/2024 | Atestado: 13/08/2024 a 19/08/2024
2786729,UBS A. E. DE CARVALHO,DEBERA SEIVWRIGHT,TECNICO DE ENFERMAGEM,2024-02-19,,40006126,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 08/08/2024 a 09/08/2024
2042827,AMA JARDIM NORDESTE - 24 HS,ADDIA KUMAAR,ENFERMEIRO,2024-02-19,,40006129,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
2029626,SRT PENHA - MISTA,ELSPETH BERNAT,ACOMPANHANTE COMUNITARIO,2024-02-19,,40006130,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2752328,UBS PARQUE ARTHUR ALVIM,REEVA STOCKMAN,AUXILIAR DE SAUDE BUCAL,2024-02-19,2024-08-02,40006131,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Demitido,
2786729,UBS A. E. DE CARVALHO,GOLDINA VAN LEIJS,APRENDIZ,2024-02-26,,40006133,08:00 11:15 11:30 14:00 (SEG. A SEX.),30,Ativo,Atestado: 13/08/2024 a 14/08/2024
2751933,HOSPITAL DIA PENHA,ERICA ALVY,AUXILIAR ADMINISTRATIVO,2022-06-01,,40006134,15:45 - 19:00 - 19:15 - 22:00 (SEG A DOM.) - CONFORME ESCALA,36,Ativo,
2751933,HOSPITAL DIA PENHA,CYRILLE AREND,AUXILIAR ADMINISTRATIVO,2024-03-04,,40006135,06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA,36,Ativo,
9844597,CER PARQUE ARTHUR ALVIM,ROSABELLE BROUARD,TERAPEUTA OCUPACIONAL,2024-03-04,,40006136,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,Atestado: 26/08/2024 a 27/08/2024
6592899,UBS VILA SILVIA,MARTELLE BAUMLER,ENFERMEIRO,2024-03-04,,40006137,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Ativo,
6592899,UBS VILA SILVIA,MATTHUS JENCKEN,MEDICO GINECOLOGISTA,2024-03-04,,40006138,QUI - 07:00 12:00 13:00 18:00,10,Ativo,
2788721,UBS VILA ARICANDUVA,MAXIE FOLLOWS,AUXILIAR DE ENFERMAGEM,2024-03-04,2024-09-02,40006140,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,Atestado: 22/08/2024 a 23/08/2024
6387640,CAPS INFANTO-JUVENIL III PENHA,CELESTA ALESIO,ENFERMEIRO,2024-03-04,,40006141,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Ativo,
6387640,CAPS INFANTO-JUVENIL III PENHA,TRULA RUBEL,TERAPEUTA OCUPACIONAL,2024-03-04,,40006142,08:00 - 10:00 - 10:15 - 14:15 (SEG A SEX),30,Ativo,Atestado: 08/08/2024 a 14/08/2024 | Atestado: 22/08/2024 a 28/08/2024
4049926,UBS JOSE DE ANCHIETA,JANETA BONDLEY,AUXILIAR DE ENFERMAGEM,2024-03-04,,40006143,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,
9844597,CER PARQUE ARTHUR ALVIM,JANENE HARTSHORNE,TERAPEUTA OCUPACIONAL,2024-03-04,,40006144,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),30,Ativo,
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,GERARDO BONNELL,AUXILIAR ADMINISTRATIVO,2024-03-04,,40006146,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,SAMMY MCKENNA,MEDICO GENERALISTA,2024-03-04,2024-08-29,40006147,08:00 - 13:00 - 14:00 - 19:00 (QUI. E SEX.),20,Demitido,
2027070,AMA PADRE MANOEL DA NOBREGA,WARDEN BRUNTJE,ENFERMEIRO,2024-03-04,,40006148,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,
2787806,UBS JARDIM SAO NICOLAU,LORENE CAMPEY,TECNICO FARMACIA,2024-03-04,,40006149,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Af.Previdência,Atestado: 27/08/2024 a 12/09/2024 | Af.Previdência: A partir de 13/09/2024
2751933,HOSPITAL DIA PENHA,MEADE SCARSBRICK,AUXILIAR ADMINISTRATIVO,2024-03-04,,40006150,15:45 - 19:00 - 19:15 - 22:00 (SEG A DOM.) - CONFORME ESCALA,36,Ativo,
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,BARYRAM LARKINGS,ASSISTENTE SOCIAL,2024-03-04,,40006151,11:00 - 14:00 - 14:15 - 17:15 (SEG A SEX),30,Ativo,
6592899,UBS VILA SILVIA,DORALYNNE DE HAILES,MEDICO CLINICO GERAL,2024-03-04,,40006152,TER E QUI - 08:00 13:00 14:00 19:00,20,Ativo,
2042827,AMA JARDIM NORDESTE - 24 HS,DUNSTAN MARIOLLE,AUXILIAR DE ENFERMAGEM,2024-03-04,,40006154,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,JUAN DIVINE,TECNICO DE ENFERMAGEM,2022-04-04,,40006156,06:30 - 11:00 - 12:00 - 15:30 (SEG A SEX),40,Ativo,
4049926,UBS JOSE DE ANCHIETA,OREN JOCIC,AUXILIAR DE ENFERMAGEM,2019-12-02,,40006157,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,Férias: 12/08/2024 a 21/08/2024
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,CHLORIS ROGEON,ENFERMEIRO,2016-07-04,,40006158,06:45 - 09:00 - 09:15 - 13:00 (SEG A SAB),36,Ativo,
2027070,UBS PADRE MANOEL DA NOBREGA,KRISTAN STOCKLEY,ENFERMEIRO,2021-06-21,,40006159,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Férias: 05/08/2024 a 24/08/2024
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,LIRA SPILLER,MEDICO CLINICO GERAL,2024-03-04,,40006160,SEG E QUI - 08:00 12:00 13:00 19:00,20,Ativo,
2787032,UBS ENGENHEIRO TRINDADE,NELLY BEND,AUXILIAR DE ENFERMAGEM,2022-09-19,,40006161,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,Atestado: 30/08/2024 a 05/09/2024
6592899,AMA VILA SILVIA,SHAWNEE SCRANGE,GERENTE DE UNIDADE DE SAUDE,2024-03-06,,40006162,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 31/07/2024 a 03/08/2024
7270941,EMAD / EMAP JARDIM MARINGA,LEA MILLAND,ENFERMEIRO,2024-03-18,,40006165,07:30 - 12:00 - 13:00 - 16:30 (SEG A SEX),40,Ativo,
2751933,HOSPITAL DIA PENHA,PATRIZIUS CUSECK,MEDICO NEUROLOGISTA,2024-03-19,2024-08-28,40006168,07:00 - 12:00 - 13:00 - 19:00 (QUA),12,Demitido,
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,TEDD SHARK,APRENDIZ,2024-03-18,,40006169,08:00 - 10:00 - 10:15 - 14:15 (SEG A SEX),30,Ativo,
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,MATTHIAS ROTHMAN,GERENTE DE UNIDADE DE SAUDE,2022-07-11,,40006170,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 04/08/2024 a 05/08/2024
7641974,CER III PENHA,ODETTE CAMMOCK,ENFERMEIRO,2024-03-18,,40006171,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788861,UBS VILA ESPERANCA - CASSIO B. (PAI),BRAN LOCARD,ACOMPANHANTE COMUNITARIO,2024-03-18,,40006172,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 30/08/2024
2787032,UBS ENGENHEIRO TRINDADE,NIVEN HOVERT,MEDICO CLINICO GERAL,2024-03-18,,40006173,SEG E TER - 08:00 12:00 13:00 19:00,20,Ativo,
2786923,UBS CIDADE PATRIARCA,KAROL MATHESON,ENFERMEIRO,2024-03-18,,40006174,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 23/08/2024
4049926,UBS JOSE DE ANCHIETA,SIDONIA DANIELSEN,AUXILIAR ADMINISTRATIVO,2024-03-18,,40006175,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 18/08/2024 a 21/08/2024 | Atestado: 26/08/2024 a 27/08/2024 | Atestado: 29/08/2024 a 30/08/2024
2788721,UBS VILA ARICANDUVA,AMBROS CONSADINE,AUXILIAR ADMINISTRATIVO,2024-03-18,2024-08-13,40006176,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Demitido,
2752204,CONSULTORIO DE RUA - CANGAIBA - DR. CARLOS GENTILE DE MELLO,LOWRANCE BUMPHRIES,AUXILIAR DE ENFERMAGEM,2024-03-18,2024-08-07,40006177,10:00 - 12:00 - 13:00 - 19:00 (SEG A SEX),40,Demitido,
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,SIEGFRIED MATYUKON,AUXILIAR ADMINISTRATIVO,2024-03-18,,40006178,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Ativo,Atestado: 06/08/2024 a 07/08/2024 | Atestado: 24/08/2024
3304566,CAPS ALCOOL E DROGAS III PENHA,REECE MCGLONE,TERAPEUTA OCUPACIONAL,2024-03-18,,40006179,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,Atestado: 12/08/2024 | Atestado: 21/08/2024
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,HANA LOODY,AUXILIAR DE ENFERMAGEM,2024-03-18,,40006180,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,Atestado: 23/08/2024 | Atestado: 26/08/2024 a 30/08/2024
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,GEORAS REITH,AUXILIAR DE ENFERMAGEM,2024-03-18,,40006181,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,
7641974,CER III PENHA,HENRYETTA SOKALE,ASSISTENTE SOCIAL,2024-03-18,,40006182,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,
3304566,CAPS ALCOOL E DROGAS III PENHA,CORDY SEWELL,AUXILIAR DE ENFERMAGEM,2024-03-18,,40006183,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,
7641974,CER III PENHA,MORGANNE WAYE,TERAPEUTA OCUPACIONAL,2024-03-18,,40006184,14:00 - 18:00 (SEG A SEX),20,Ativo,Atestado: 22/08/2024
6194990,AMA CHACARA CRUZEIRO DO SUL,FLEM ANNWYL,ENFERMEIRO,2024-03-18,,40006188,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
6194990,AMA CHACARA CRUZEIRO DO SUL,HANNY VENNART,ENFERMEIRO,2024-03-18,2024-08-01,40006191,SEG A SAB - 16:00 19:00 19:15 22:15,36,Demitido,
5268125,AMA MAURICE PATE,MORTIMER JIRICK,AUXILIAR ADMINISTRATIVO,2024-03-18,,40006195,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,Atestado: 29/07/2024 a 05/08/2024 | Atestado: 13/08/2024 a 17/08/2024 | Atestado: 19/08/2024 a 25/08/2024
5268125,AMA MAURICE PATE,ROBIN HARRAP,ENFERMEIRO,2024-03-18,,40006196,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,Atestado: 14/08/2024
2027070,AMA PADRE MANOEL DA NOBREGA,MARIBEL GALPEN,AUXILIAR ADMINISTRATIVO,2024-03-18,,40006198,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
6194990,AMA CHACARA CRUZEIRO DO SUL,WILLDON PEASEGOD,AUXILIAR ADMINISTRATIVO,2024-03-18,,40006199,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,
2027070,AMA PADRE MANOEL DA NOBREGA,TILDA CHAPPELL,AUXILIAR ADMINISTRATIVO,2024-03-18,,40006200,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,Atestado: 16/08/2024 a 17/08/2024
6194990,AMA CHACARA CRUZEIRO DO SUL,ZACK O'DONOGHUE,ENFERMEIRO,2024-03-21,2024-08-15,40006201,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Demitido,
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,PEARLA TOMA,AUXILIAR DE ENFERMAGEM,2024-03-21,,40006202,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
5268125,AMA MAURICE PATE,VENUS POZZO,AUXILIAR ADMINISTRATIVO,2024-03-21,,40006205,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
6592899,AMA VILA SILVIA,FORESTER BURBAGE,ENFERMEIRO,2024-03-21,,40006206,06:30 - 10:00 - 10:15 - 12:45 (SEG A SAB),36,Ativo,
2027070,AMA PADRE MANOEL DA NOBREGA,MINNY BILLSON,AUXILIAR DE ENFERMAGEM,2024-03-21,,40006207,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,Atestado: 19/08/2024 a 23/08/2024
2752328,UBS PARQUE ARTHUR ALVIM,GERRI DEGLI ANTONI,AUXILIAR DE ENFERMAGEM,2024-03-21,,40006210,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,Atestado: 15/08/2024 a 23/08/2024
5268125,AMA MAURICE PATE,GARRETH MATHIVET,AUXILIAR DE ENFERMAGEM,2024-03-21,,40006212,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
5268125,AMA MAURICE PATE,KELLYANN CRISALL,TECNICO FARMACIA,2024-03-21,,40006213,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,Atestado: 23/08/2024 a 25/08/2024
2027070,AMA PADRE MANOEL DA NOBREGA,DAVETA SZYMANOWICZ,AUXILIAR DE ENFERMAGEM,2024-03-25,,40006214,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
5268125,AMA MAURICE PATE,NICHOLE SKITTREAL,AUXILIAR ADMINISTRATIVO,2024-03-21,,40006215,06:45 - 09:00 - 09:15 - 13:00 (SEG A SAB),36,Ativo,Atestado: 07/08/2024 a 09/08/2024
2027070,AMA PADRE MANOEL DA NOBREGA,BILLYE FRANSSEN,AUXILIAR ADMINISTRATIVO,2024-03-21,,40006216,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,Atestado: 20/08/2024 a 21/08/2024
6194990,AMA CHACARA CRUZEIRO DO SUL,BUTCH CANKETT,AUXILIAR DE ENFERMAGEM,2024-03-21,,40006218,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
6194990,AMA CHACARA CRUZEIRO DO SUL,YANKEE FRANCHYONOK,TECNICO FARMACIA,2024-03-21,2024-08-01,40006221,SEG A SAB - 16:00 19:00 19:15 22:15,36,Demitido,
6592899,AMA VILA SILVIA,CHUCHO MATHERSON,AUXILIAR DE ENFERMAGEM,2024-03-25,,40006223,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,EVANNE SKURRAY,TECNICO FARMACIA,2024-03-25,,40006224,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
5268125,AMA MAURICE PATE,DANITA WHISKERD,AUXILIAR DE ENFERMAGEM,2024-03-25,,40006225,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,Atestado: 31/08/2024
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,FIELD SAUNDER,ENFERMEIRO,2024-03-25,,40006227,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,Atestado: 30/08/2024 a 31/08/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,BROCKIE LIMMER,ENFERMEIRO,2024-03-25,,40006229,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 22/08/2024
7641974,CER III PENHA,KAYNE DOWZELL,PSICOLOGO,2022-02-01,,40006230,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Férias: 24/07/2024 a 07/08/2024
7641974,CER III PENHA,DARLINE LOTHLORIEN,PSICOLOGO,2022-02-07,,40006231,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 14/08/2024 | Atestado: 19/08/2024
2751933,HOSPITAL DIA PENHA,GWYNETH MALLINDER,AUXILIAR DE MANUTENCAO,2023-01-23,,40006232,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,FREDERICH BINDEN,AGENTE COMUNITARIO DE SAUDE,2024-03-25,,40006233,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2786923,UBS CIDADE PATRIARCA,MARLIE O'KEEVAN,AUXILIAR DE ENFERMAGEM,2024-03-25,,40006235,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,Atestado: 01/08/2024 a 02/08/2024 | Atestado: 19/08/2024 a 21/08/2024
2042827,AMA JARDIM NORDESTE - 24 HS,LEM LAMBAL,ENFERMEIRO,2024-03-25,,40006238,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
6194990,AMA CHACARA CRUZEIRO DO SUL,EDY SCHLAGMAN,AUXILIAR ADMINISTRATIVO,2024-03-26,,40006239,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
6194990,AMA CHACARA CRUZEIRO DO SUL,RODNEY HOBBERT,AUXILIAR ADMINISTRATIVO,2024-03-26,2024-08-14,40006240,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Demitido,
2042827,AMA JARDIM NORDESTE - 24 HS,ZONDA WINDHAM,AUXILIAR ADMINISTRATIVO,2024-03-26,,40006241,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2042827,AMA JARDIM NORDESTE - 24 HS,RIP ROWBOTTAM,AUXILIAR ADMINISTRATIVO,2024-03-26,,40006242,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2751933,HOSPITAL DIA PENHA,BENIAMINO CRABTREE,AUXILIAR ADMINISTRATIVO,2024-03-26,,40006244,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,
2751933,HOSPITAL DIA PENHA,BRICE KOHNEN,AUXILIAR ADMINISTRATIVO,2024-03-26,,40006246,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,TABINA PANTRIDGE,AUXILIAR ADMINISTRATIVO,2024-03-26,,40006247,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,DOLL BRUSBY,AUXILIAR ADMINISTRATIVO,2024-03-26,,40006248,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,COOP GLITHEROW,AUXILIAR ADMINISTRATIVO,2024-03-26,,40006252,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
2042827,AMA JARDIM NORDESTE - 24 HS,SIOUX EWINGTON,ENFERMEIRO,2024-03-26,,40006254,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Atestado: 20/08/2024 a 21/08/2024
6194990,AMA CHACARA CRUZEIRO DO SUL,WILHELMINE KIRVIN,AUXILIAR DE ENFERMAGEM,2024-04-01,,40006255,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,
2042827,AMA JARDIM NORDESTE - 24 HS,BARRET KALKHOVEN,AUXILIAR DE ENFERMAGEM,2024-03-26,,40006257,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,Atestado: 30/08/2024 a 31/08/2024
2042827,AMA JARDIM NORDESTE - 24 HS,CHRISTOPHORUS MC COMB,ENFERMEIRO,2024-03-26,,40006259,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
7641974,CER III PENHA,KALA HARDEMAN,PSICOLOGO,2023-04-17,,40006260,10:00 - 14:00 - 14:15 - 16:15 (SEG A SEX),30,Ativo,
7641974,CER III PENHA,BINKY SANDEFORD,PSICOLOGO,2023-06-19,,40006261,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2042827,AMA JARDIM NORDESTE - 24 HS,JULIANNA WOODMAN,ENFERMEIRO,2024-03-26,,40006264,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,DONELLE TRUDER,ENFERMEIRO,2024-03-26,,40006266,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,Atestado: 26/08/2024 | Atestado: 02/09/2024 a 04/09/2024
2042827,AMA JARDIM NORDESTE - 24 HS,CURTICE LAYUS,ENFERMEIRO,2024-03-26,,40006267,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,Atestado: 04/08/2024 a 05/08/2024
2042827,AMA JARDIM NORDESTE - 24 HS,SHELBA LAMPRECHT,ENFERMEIRO,2024-03-26,,40006269,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,Atestado: 16/08/2024 a 18/08/2024
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,YOKO KADD,ENFERMEIRO ESF,2024-04-01,,40006270,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
3382613,CEO II PENHA - CENTRO DE ESPECIALIDADES,AVA GAGEN,DENTISTA ESPECIALISTA - ENDODONTIA,2024-04-01,,40006271,15:00 - 19:00 (SEG. A SEX.),20,Af.Previdência,Licença Mater.: 11/07/2024 a 06/05/2025
