rel_2141_CNES,rel_2141_UNIDADE,rel_2141_NOME,rel_2141_CARGO,rel_2141_DT_ADMISSAO,rel_2141_DT_DEMISSAO,rel_2141_prof_ID,rel_2141_HORARIO,rel_2141_JORNADA,rel_2141_STATUS,rel_2141_LICINICIO,rel_2141_LICFIM,rel_2141_AUSENCIA
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,DONELLE TRUDER,ENFERMEIRO,2024-03-26,,40006266,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,2024-09-02,2024-09-04,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,CURTICE LAYUS,ENFERMEIRO,2024-03-26,,40006267,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-04,2024-08-05,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,SHELBA LAMPRECHT,ENFERMEIRO,2024-03-26,,40006269,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-16,2024-08-18,Atestado
3382613,CEO II PENHA - CENTRO DE ESPECIALIDADES,AVA GAGEN,DENTISTA ESPECIALISTA - ENDODONTIA,2024-04-01,,40006271,15:00 - 19:00 (SEG. A SEX.),20,Af.Previdência,2024-07-11,2025-05-06,Licença Mater.
7641974,CER III PENHA,ISABELLA RITZMAN,PSICOPEDAGOGO,2024-04-01,,40006274,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-26,2024-08-26,Atestado
2029626,CAPS ADULTO III VILA MATILDE,CLARETA SHOBROOK,TECNICO FARMACIA,2016-05-03,,40006284,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-07-31,2024-08-19,Férias
2042827,AMA JARDIM NORDESTE - 24 HS,JOAQUIN LAPHORN,AUXILIAR DE ENFERMAGEM,2024-04-01,,40006288,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-21,2024-08-21,Atestado
6194990,AMA CHACARA CRUZEIRO DO SUL,THEO ROOKESBY,ENFERMEIRO,2024-04-01,,40006298,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,2024-08-19,2024-08-25,Atestado
6194990,AMA CHACARA CRUZEIRO DO SUL,THEO ROOKESBY,ENFERMEIRO,2024-04-01,,40006298,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,2024-08-26,2024-09-01,Atestado
6194990,AMA CHACARA CRUZEIRO DO SUL,THEO ROOKESBY,ENFERMEIRO,2024-04-01,,40006298,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,2024-09-02,2024-09-02,Atestado
6592899,AMA VILA SILVIA,GERMAINE ELSMORE,AUXILIAR ADMINISTRATIVO,2024-04-01,,40006304,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,2024-09-03,2024-09-04,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,REBEKA DUCARNE,ENFERMEIRO,2024-04-01,,40006307,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-13,2024-08-15,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,CRAWFORD STANDIDGE,AUXILIAR DE ENFERMAGEM,2024-04-01,,40006308,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-04,2024-08-10,Atestado
6194990,AMA CHACARA CRUZEIRO DO SUL,ELINORE CASBURN,AUXILIAR DE ENFERMAGEM,2024-04-01,,40006311,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,2024-08-21,2024-08-22,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,PACORRO JANISSON,AUXILIAR DE ENFERMAGEM,2024-04-01,,40006314,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-09,2024-08-09,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,PACORRO JANISSON,AUXILIAR DE ENFERMAGEM,2024-04-01,,40006314,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-23,2024-08-23,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,PACORRO JANISSON,AUXILIAR DE ENFERMAGEM,2024-04-01,,40006314,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-27,2024-08-31,Atestado
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,FRANZ KESTON,AUXILIAR DE ENFERMAGEM,2024-04-01,,40006316,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,2024-08-08,2024-08-10,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,VIOLA LANGTON,AUXILIAR DE ENFERMAGEM,2024-04-04,,40006323,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-09-01,2024-09-07,Atestado
2751933,HOSPITAL DIA PENHA,OLENKA ALIBERTI,AUXILIAR ADMINISTRATIVO,2024-04-08,,40006330,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Af.Previdência,2024-07-12,,Af.Ac.Trabalho
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,EUNICE DUELL,ENFERMEIRO,2024-04-08,,40006331,10:00 - 12:00 - 13:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-28,2024-09-02,Atestado
2786729,UBS A. E. DE CARVALHO,ELOISE SLIDE,AGENTE COMUNITARIO DE SAUDE,2024-04-08,,40006335,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-16,2024-08-21,Atestado
2786729,UBS A. E. DE CARVALHO,ELOISE SLIDE,AGENTE COMUNITARIO DE SAUDE,2024-04-08,,40006335,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-23,2024-08-23,Atestado
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,MICKIE FARISH,AUXILIAR ADMINISTRATIVO,2024-04-08,,40006337,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,2024-08-28,2024-08-29,Atestado
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,MICKIE FARISH,AUXILIAR ADMINISTRATIVO,2024-04-08,,40006337,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,2024-08-30,2024-08-31,Atestado
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,MICKIE FARISH,AUXILIAR ADMINISTRATIVO,2024-04-08,,40006337,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,2024-09-03,2024-09-05,Atestado
6194990,AMA CHACARA CRUZEIRO DO SUL,IORGOS BARENSKI,ENFERMEIRO,2024-04-08,,40006348,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,2024-08-13,2024-08-17,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,SHEL PEARS,AUXILIAR DE ENFERMAGEM,2024-04-11,,40006350,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-08-20,2024-08-20,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,SHEL PEARS,AUXILIAR DE ENFERMAGEM,2024-04-11,,40006350,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-08-22,2024-09-04,Atestado
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,FANNI WATMORE,ENFERMEIRO,2024-04-11,,40006352,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,2024-08-22,2024-08-23,Atestado
2751933,HOSPITAL DIA PENHA,STAFANI MITCHARD,AUXILIAR ADMINISTRATIVO,2024-04-11,,40006355,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-05,2024-08-06,Atestado
2751933,HOSPITAL DIA PENHA,STAFANI MITCHARD,AUXILIAR ADMINISTRATIVO,2024-04-11,,40006355,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-12,2024-08-13,Atestado
2751933,HOSPITAL DIA PENHA,STAFANI MITCHARD,AUXILIAR ADMINISTRATIVO,2024-04-11,,40006355,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-16,2024-08-16,Atestado
2751933,HOSPITAL DIA PENHA,STAFANI MITCHARD,AUXILIAR ADMINISTRATIVO,2024-04-11,,40006355,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-23,2024-08-24,Atestado
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,EZEKIEL ALDERSON,AUXILIAR DE ENFERMAGEM,2024-04-15,,40006358,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-08-28,2024-08-28,Atestado
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,KENDRICKS HEAZEL,MEDICO GENERALISTA,2024-04-15,,40006363,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-06,2024-08-08,Atestado
7641974,CER III PENHA,SYBILLE MORPHEW,ACOMPANHANTE DE PESSOAS COM DEFICIENCIA,2024-04-22,,40006379,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-15,2024-08-16,Atestado
6387640,CAPS INFANTO-JUVENIL III PENHA,ANGE MAMWELL,MEDICO PSIQUIATRA,2023-06-05,,40006386,08:00 - 13:00 - 14:00 - 19:00 (QUI. E SEX.),20,Ativo,2024-08-29,2024-09-27,Férias
2027070,AMA PADRE MANOEL DA NOBREGA,EMLYNN MARKING,AUXILIAR ADMINISTRATIVO,2024-05-13,,40006388,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-15,2024-08-15,Atestado
2027070,AMA PADRE MANOEL DA NOBREGA,EMLYNN MARKING,AUXILIAR ADMINISTRATIVO,2024-05-13,,40006388,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-16,2024-08-16,Atestado
2027070,AMA PADRE MANOEL DA NOBREGA,EMLYNN MARKING,AUXILIAR ADMINISTRATIVO,2024-05-13,,40006388,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-31,2024-09-01,Atestado
2027070,AMA PADRE MANOEL DA NOBREGA,EMLYNN MARKING,AUXILIAR ADMINISTRATIVO,2024-05-13,,40006388,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-09-02,2024-09-02,Atestado
2751933,HOSPITAL DIA PENHA,ROLEY GODILINGTON,TECNICO DE ENFERMAGEM,2024-05-06,,40006391,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-22,2024-08-23,Atestado
2751933,HOSPITAL DIA PENHA,ARMIN PETROLLI,TECNICO DE ENFERMAGEM,2024-05-06,,40006396,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-03,2024-08-06,Atestado
2751933,HOSPITAL DIA PENHA,ARMIN PETROLLI,TECNICO DE ENFERMAGEM,2024-05-06,,40006396,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-23,2024-08-24,Atestado
2029626,CAPS ADULTO III VILA MATILDE,CORNY MCGARAGHAN,AUXILIAR ADMINISTRATIVO,2024-05-06,,40006405,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-06,2024-08-10,Atestado
2029626,CAPS ADULTO III VILA MATILDE,CORNY MCGARAGHAN,AUXILIAR ADMINISTRATIVO,2024-05-06,,40006405,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-09-03,2024-09-04,Atestado
2786923,UBS CIDADE PATRIARCA,CARLO MESSENBIRD,MEDICO PSIQUIATRA,2024-05-06,,40006408,SEG - 07:00 12:00 13:00 18:00/ TER - 08:00 13:00 14:00 19:00,20,Ativo,2024-08-06,2024-08-06,Atestado
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,NEDI SEAMEN,AUXILIAR ADMINISTRATIVO,2024-05-06,,40006411,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,2024-08-20,2024-08-20,Atestado
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,NEDI SEAMEN,AUXILIAR ADMINISTRATIVO,2024-05-06,,40006411,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,2024-09-02,2024-09-02,Atestado
2787032,UBS ENGENHEIRO TRINDADE,ALIDA LE BARR,AUXILIAR DE ENFERMAGEM,2024-05-06,,40006414,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-08-05,2024-08-07,Atestado
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,ANGELIA BRIDGEMAN,APRENDIZ,2024-05-06,,40006416,08:00 11:15 11:30 14:00 (SEG. A SEX.),30,Ativo,2024-08-21,2024-08-23,Atestado
2787806,UBS JARDIM SAO NICOLAU,CLOTILDA TRAINOR,APRENDIZ,2024-05-06,,40006417,08:00 11:15 11:30 14:00 (SEG. A SEX.),30,Ativo,2024-08-12,2024-08-13,Atestado
2788721,UBS VILA ARICANDUVA,ANTHIA ARNEY,APRENDIZ,2024-05-06,,40006418,08:00 11:15 11:30 14:00 (SEG. A SEX.),30,Demitido,2024-08-12,2024-08-12,Atestado
2788721,UBS VILA ARICANDUVA,ANTHIA ARNEY,APRENDIZ,2024-05-06,,40006418,08:00 11:15 11:30 14:00 (SEG. A SEX.),30,Demitido,2024-08-19,2024-08-19,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,ESTELLA CASTANHO,ENFERMEIRO,2024-05-06,,40006421,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-09-02,2024-09-08,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,JOELLE ISSON,APRENDIZ,2024-05-13,,40006423,08:00 11:15 11:30 14:00 (SEG. A SEX.),30,Ativo,2024-08-19,2024-08-19,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,JOELLE ISSON,APRENDIZ,2024-05-13,,40006423,08:00 11:15 11:30 14:00 (SEG. A SEX.),30,Ativo,2024-08-21,2024-08-21,Atestado
2751933,HOSPITAL DIA PENHA,TITOS STEDDALL,AUXILIAR ADMINISTRATIVO,2024-05-20,,40006429,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-21,2024-08-27,Atestado
6194990,AMA CHACARA CRUZEIRO DO SUL,HARLI ESSERY,AUXILIAR DE ENFERMAGEM,2024-05-20,,40006430,SEG A SAB - 16:00 19:00 19:15 22:15,36,Ativo,2024-08-26,2024-08-26,Atestado
5268125,AMA MAURICE PATE,BARR FRASCHINI,AUXILIAR ADMINISTRATIVO,2024-05-20,,40006431,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-09,2024-08-09,Atestado
5268125,AMA MAURICE PATE,BARR FRASCHINI,AUXILIAR ADMINISTRATIVO,2024-05-20,,40006431,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-10,2024-08-10,Atestado
2751933,HOSPITAL DIA PENHA,JESSAMINE RICHE,ORIENTADOR DE FLUXO,2024-05-20,,40006439,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-20,2024-08-21,Atestado
2786729,UBS A. E. DE CARVALHO,SMITH GARBOTT,AUXILIAR ADMINISTRATIVO,2024-05-20,,40006443,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-27,2024-08-27,Atestado
2752328,UBS PARQUE ARTHUR ALVIM,MERILEE JEDRASZEK,ENFERMEIRO,2024-05-20,,40006451,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-26,2024-08-27,Atestado
2027070,AMA PADRE MANOEL DA NOBREGA,CONSTANTIN SUTTERBY,AUXILIAR DE ENFERMAGEM,2024-05-20,,40006456,16:00 - 19:00 - 19:15 - 22:15 (6X1) CONFORME ESCALA,36,Ativo,2024-08-29,2024-08-31,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,HILLERY DUNCANSON,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006460,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Demitido,2024-08-07,2024-08-07,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,HILLERY DUNCANSON,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006460,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Demitido,2024-08-14,2024-08-15,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,HILLERY DUNCANSON,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006460,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Demitido,2024-08-21,2024-08-21,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,DORIE CLUTTON,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006465,10:00 - 14:00 - 15:00 - 22:00 (ESCALA 12X36),36,Ativo,2024-08-26,2024-08-26,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,DORIE CLUTTON,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006465,10:00 - 14:00 - 15:00 - 22:00 (ESCALA 12X36),36,Ativo,2024-08-30,2024-08-30,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,DORIE CLUTTON,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006465,10:00 - 14:00 - 15:00 - 22:00 (ESCALA 12X36),36,Ativo,2024-09-01,2024-09-03,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,ELINORE DESHON,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006466,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-06,2024-08-06,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,TIMOFEI GRASTYE,AUXILIAR ADMINISTRATIVO,2024-06-03,,40006467,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Demitido,2024-08-12,2024-08-13,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,HATTI CAUDRELIER,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006468,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-05,2024-08-05,Atestado
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,JENIECE OFFENER,AUXILIAR ADMINISTRATIVO,2024-06-03,,40006473,06:30 - 11:00 - 12:00 - 15:30 (SEG A SEX),40,Ativo,2024-09-02,2024-09-02,Atestado
2027070,AMA PADRE MANOEL DA NOBREGA,CHRISTAL ELIEZ,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006478,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,2024-08-29,2024-08-31,Atestado
3382613,CEO II PENHA - CENTRO DE ESPECIALIDADES,MELISANDE ZELNER,AUXILIAR ADMINISTRATIVO,2024-06-03,,40006483,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-06,2024-08-06,Atestado
3382613,CEO II PENHA - CENTRO DE ESPECIALIDADES,MELISANDE ZELNER,AUXILIAR ADMINISTRATIVO,2024-06-03,,40006483,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-07,2024-08-07,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,JAMESON BROCKLEHURST,ENFERMEIRO,2024-06-03,,40006489,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-29,2024-09-01,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,LORELLE YEILES,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006491,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-05,2024-08-05,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,LORELLE YEILES,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006491,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-06,2024-08-07,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,LORELLE YEILES,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006491,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-09,2024-08-11,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,LORELLE YEILES,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006491,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-24,2024-08-28,Atestado
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,BOOTH LIMEBURN,AUXILIAR DE ENFERMAGEM,2024-06-03,,40006493,07:00 - 10:00 - 10:15 - 13:15 (CONFORME ESCALA 6X1),36,Ativo,2024-08-22,2024-08-24,Atestado
3382613,CEO II PENHA - CENTRO DE ESPECIALIDADES,EDITHA ALEJANDRI,AUXILIAR DE SAUDE BUCAL,2024-06-03,,40006496,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-08-19,2024-08-21,Atestado
3382613,CEO II PENHA - CENTRO DE ESPECIALIDADES,EDITHA ALEJANDRI,AUXILIAR DE SAUDE BUCAL,2024-06-03,,40006496,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-08-22,2024-08-23,Atestado
2786923,UBS CIDADE PATRIARCA,COS MCCREARY,AUXILIAR ADMINISTRATIVO,2024-06-03,,40006503,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-12,2024-08-14,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,GRACIE ASKEW,AUXILIAR DE ENFERMAGEM,2024-06-10,,40006521,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-14,2024-08-14,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,GRACIE ASKEW,AUXILIAR DE ENFERMAGEM,2024-06-10,,40006521,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-18,2024-08-19,Atestado
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,SERENE MANNA,AUXILIAR DE ENFERMAGEM,2024-06-17,,40006524,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-31,2024-09-06,Atestado
2786923,UBS CIDADE PATRIARCA,JEDD SPOWARD,AUXILIAR DE ENFERMAGEM,2024-06-10,,40006528,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),30,Ativo,2024-08-14,2024-08-18,Atestado
2787776,UBS JARDIM SAO FRANCISCO,BRIDGET CONNOLD,AGENTE DE PROMOCAO AMBIENTAL,2024-06-10,,40006530,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-05,2024-08-07,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,ISIS TRAUT,AUXILIAR DE ENFERMAGEM,2024-06-10,,40006532,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-13,2024-08-13,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,ISIS TRAUT,AUXILIAR DE ENFERMAGEM,2024-06-10,,40006532,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-17,2024-08-17,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,ISIS TRAUT,AUXILIAR DE ENFERMAGEM,2024-06-10,,40006532,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-29,2024-08-29,Atestado
2786923,UBS CIDADE PATRIARCA,HAROUN CARDE,AUXILIAR DE ENFERMAGEM,2024-06-17,,40006536,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),30,Ativo,2024-08-01,2024-08-02,Atestado
2751933,HOSPITAL DIA PENHA,MISSIE CULLABINE,AUXILIAR ADMINISTRATIVO,2024-06-17,,40006542,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-20,2024-08-21,Atestado
2751933,HOSPITAL DIA PENHA,CRISTIANO MOUGET,AUXILIAR ADMINISTRATIVO,2024-06-17,,40006544,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-12,2024-08-12,Atestado
2787776,UBS JARDIM SAO FRANCISCO,VALLE WABERSINKE,GERENTE DE UNIDADE DE SAUDE,2024-06-17,,40006548,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-21,2024-08-22,Atestado
2027070,UBS PADRE MANOEL DA NOBREGA,JILLI BYERS,MEDICO PEDIATRA,2024-06-18,,40006549,QUI - 07:00 12:00 13:00 18:00,10,Ativo,2024-08-29,2024-08-29,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,EBONEE MALKINSON,TERAPEUTA OCUPACIONAL,2024-06-17,,40006550,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-23,2024-08-27,Atestado
5268125,AMA MAURICE PATE,JENICA JARDINE,APRENDIZ,2024-07-01,,40006561,SEG E SEX - 13:30 16:30 17:00 19:30/ QUA - 08:00 12:00,28,Ativo,2024-08-02,2024-08-02,Atestado
6194990,UBS CHACARA CRUZEIRO DO SUL,STORM YAKHIN,APRENDIZ,2024-07-01,,40006567,SEG A SEX - 11:00 14:00 14:15 17:00/ QUI - 11:00 15:00,28,Ativo,2024-08-22,2024-08-23,Atestado
2787806,UBS JARDIM SAO NICOLAU,HUNTLEE DAKHNO,DENTISTA CLINICO,2024-07-01,,40006572,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-20,2024-08-21,Atestado
2787806,UBS JARDIM SAO NICOLAU,HUNTLEE DAKHNO,DENTISTA CLINICO,2024-07-01,,40006572,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-23,2024-08-26,Atestado
2787806,UBS JARDIM SAO NICOLAU,JUSTINN HALLFORD,MEDICO GENERALISTA,2024-07-01,,40006573,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-09,2024-08-09,Atestado
2787806,UBS JARDIM SAO NICOLAU,GARRARD MARGETT,MEDICO GENERALISTA,2024-07-01,,40006574,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-09-02,2024-09-03,Atestado
2788926,UBS VILA GRANADA - DR. ALFREDO FERREIRA PAULINO FILHO P.A.I,FREDA LEWTEY,MEDICO CLINICO GERAL,2024-07-01,,40006577,08:00 - 12:00 - 13:00 - 17:00 (SEG. E QUA.) 08:00 - 12:00 (QUI.),20,Ativo,2024-08-19,2024-08-19,Atestado
3382613,CEO II PENHA - CENTRO DE ESPECIALIDADES,GLORIANA RANKLING,AUXILIAR DE SAUDE BUCAL,2024-07-01,,40006583,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-08-21,2024-08-21,Atestado
